row_number,index_solo,long_solo,lat_solo,alt_solo,pontos_solo,cob_pais_solo,cob_arb_solo,solo_exp_solo,a_pav_solo,a_edf_solo,agua_solo,index,dia,long,lat,hora,temp,ur,alt,v,distance
270233,55,596246,8273460,,P11,25.59,18.97,9.95,29.41,12.82,3.26,2492,2011-05-17 00:00:00,596257,8273457,20:51:04,22.1396107318057,77.1161143758945,150 m,0 km/h,11.4017542509914
270234,55,596246,8273460,,P11,25.59,18.97,9.95,29.41,12.82,3.26,2493,2011-05-17 00:00:00,596257,8273457,20:51:14,22.1396107318057,77.0185711494709,150 m,0 km/h,11.4017542509914
270235,55,596246,8273460,,P11,25.59,18.97,9.95,29.41,12.82,3.26,2494,2011-05-17 00:00:00,596257,8273457,20:51:24,22.1396107318057,76.9210279230473,150 m,0 km/h,11.4017542509914
270236,55,596246,8273460,,P11,25.59,18.97,9.95,29.41,12.82,3.26,2495,2011-05-17 00:00:00,596257,8273457,20:51:34,22.1396107318057,76.8234846966237,150 m,0 km/h,11.4017542509914
270237,55,596246,8273460,,P11,25.59,18.97,9.95,29.41,12.82,3.26,2496,2011-05-17 00:00:00,596257,8273457,20:51:44,22.1396107318057,76.7259414702001,150 m,11 km/h,11.4017542509914
270238,55,596246,8273460,,P11,25.59,18.97,9.95,29.41,12.82,3.26,2497,2011-05-17 00:00:00,596255,8273477,20:51:54,22.1396107318057,76.7259414702001,151 m,29 km/h,19.2353840616713
270239,55,596246,8273460,,P11,25.59,18.97,9.95,29.41,12.82,3.26,2498,2011-05-17 00:00:00,596252,8273556,20:52:04,22.0380687195036,76.8234846966237,151 m,35 km/h,96.1873172512884
270762,55,596246,8273460,,P11,25.59,18.97,9.95,29.41,12.82,3.26,3021,2011-05-19 00:00:00,596257,8273457,21:00:21,23.8658249409417,74.1898175831864,150 m,0 km/h,11.4017542509914
270763,55,596246,8273460,,P11,25.59,18.97,9.95,29.41,12.82,3.26,3022,2011-05-19 00:00:00,596257,8273457,21:00:31,23.8658249409417,73.8971879039156,150 m,0 km/h,11.4017542509914
270764,55,596246,8273460,,P11,25.59,18.97,9.95,29.41,12.82,3.26,3023,2011-05-19 00:00:00,596257,8273457,21:00:41,23.8658249409417,73.7996446774919,150 m,0 km/h,11.4017542509914
270765,55,596246,8273460,,P11,25.59,18.97,9.95,29.41,12.82,3.26,3024,2011-05-19 00:00:00,596257,8273457,21:00:51,23.8658249409417,73.6045582246447,151 m,0 km/h,11.4017542509914
270766,55,596246,8273460,,P11,25.59,18.97,9.95,29.41,12.82,3.26,3025,2011-05-19 00:00:00,596257,8273457,21:01:01,23.8658249409417,73.6045582246447,151 m,0 km/h,11.4017542509914
270767,55,596246,8273460,,P11,25.59,18.97,9.95,29.41,12.82,3.26,3026,2011-05-19 00:00:00,596257,8273457,21:01:11,23.7642829286396,73.7021014510683,151 m,7 km/h,11.4017542509914
270768,55,596246,8273460,,P11,25.59,18.97,9.95,29.41,12.82,3.26,3027,2011-05-19 00:00:00,596255,8273477,21:01:21,23.7642829286396,73.6045582246447,151 m,29 km/h,19.2353840616713
270769,55,596246,8273460,,P11,25.59,18.97,9.95,29.41,12.82,3.26,3028,2011-05-19 00:00:00,596252,8273556,21:01:31,23.7642829286396,73.7996446774919,151 m,33 km/h,96.1873172512884
271293,55,596246,8273460,,P11,25.59,18.97,9.95,29.41,12.82,3.26,3552,2011-05-26 00:00:00,596257,8273457,20:53:38,25.3889551254735,74.0922743567628,147 m,0 km/h,11.4017542509914
271294,55,596246,8273460,,P11,25.59,18.97,9.95,29.41,12.82,3.26,3553,2011-05-26 00:00:00,596257,8273457,20:53:48,25.3889551254735,74.0922743567628,147 m,0 km/h,11.4017542509914
271295,55,596246,8273460,,P11,25.59,18.97,9.95,29.41,12.82,3.26,3554,2011-05-26 00:00:00,596257,8273457,20:53:58,25.3889551254735,73.9947311303391,148 m,0 km/h,11.4017542509914
271296,55,596246,8273460,,P11,25.59,18.97,9.95,29.41,12.82,3.26,3555,2011-05-26 00:00:00,596257,8273457,20:54:08,25.2874131131714,73.9947311303391,148 m,0 km/h,11.4017542509914
271297,55,596246,8273460,,P11,25.59,18.97,9.95,29.41,12.82,3.26,3556,2011-05-26 00:00:00,596257,8273457,20:54:18,25.2874131131714,74.0922743567628,148 m,0 km/h,11.4017542509914
271298,55,596246,8273460,,P11,25.59,18.97,9.95,29.41,12.82,3.26,3557,2011-05-26 00:00:00,596257,8273457,20:54:28,25.2874131131714,73.9947311303391,148 m,17 km/h,11.4017542509914
271299,55,596246,8273460,,P11,25.59,18.97,9.95,29.41,12.82,3.26,3558,2011-05-26 00:00:00,596253,8273504,20:54:38,25.2874131131714,74.28736080961,148 m,32 km/h,44.5533388198909
271835,55,596246,8273460,,P11,25.59,18.97,9.95,29.41,12.82,3.26,4094,2011-06-14 00:00:00,596257,8273459,20:52:40,25.1858711008693,71.8487801490198,151 m,0 km/h,11.0453610171873
271836,55,596246,8273460,,P11,25.59,18.97,9.95,29.41,12.82,3.26,4095,2011-06-14 00:00:00,596257,8273459,20:52:50,25.1858711008693,70.7758046583602,151 m,0 km/h,11.0453610171873
271837,55,596246,8273460,,P11,25.59,18.97,9.95,29.41,12.82,3.26,4096,2011-06-14 00:00:00,596257,8273459,20:53:00,25.1858711008693,70.6782614319366,151 m,0 km/h,11.0453610171873
271838,55,596246,8273460,,P11,25.59,18.97,9.95,29.41,12.82,3.26,4097,2011-06-14 00:00:00,596257,8273459,20:53:10,25.1858711008693,70.6782614319366,151 m,0 km/h,11.0453610171873
271839,55,596246,8273460,,P11,25.59,18.97,9.95,29.41,12.82,3.26,4098,2011-06-14 00:00:00,596257,8273459,20:53:20,25.0843290885672,70.4831749790894,151 m,0 km/h,11.0453610171873
271840,55,596246,8273460,,P11,25.59,18.97,9.95,29.41,12.82,3.26,4099,2011-06-14 00:00:00,596257,8273459,20:53:30,25.0843290885672,70.0930020733949,151 m,0 km/h,11.0453610171873
271841,55,596246,8273460,,P11,25.59,18.97,9.95,29.41,12.82,3.26,4100,2011-06-14 00:00:00,596257,8273459,20:53:40,25.0843290885672,69.9954588469713,151 m,0 km/h,11.0453610171873
271842,55,596246,8273460,,P11,25.59,18.97,9.95,29.41,12.82,3.26,4101,2011-06-14 00:00:00,596257,8273459,20:53:50,25.0843290885672,69.8979156205477,151 m,0 km/h,11.0453610171873
271843,55,596246,8273460,,P11,25.59,18.97,9.95,29.41,12.82,3.26,4102,2011-06-14 00:00:00,596257,8273459,20:54:00,25.0843290885672,70.0930020733949,151 m,0 km/h,11.0453610171873
271844,55,596246,8273460,,P11,25.59,18.97,9.95,29.41,12.82,3.26,4103,2011-06-14 00:00:00,596257,8273459,20:54:10,25.0843290885672,70.1905452998186,151 m,4 km/h,11.0453610171873
271845,55,596246,8273460,,P11,25.59,18.97,9.95,29.41,12.82,3.26,4104,2011-06-14 00:00:00,596256,8273470,20:54:20,25.0843290885672,70.2880885262422,151 m,25 km/h,14.142135623731
271846,55,596246,8273460,,P11,25.59,18.97,9.95,29.41,12.82,3.26,4105,2011-06-14 00:00:00,596253,8273539,20:54:30,25.0843290885672,70.580718205513,151 m,32 km/h,79.3095202355934
272382,55,596246,8273460,,P11,25.59,18.97,9.95,29.41,12.82,3.26,4641,2011-06-16 00:00:00,596257,8273456,20:56:59,26.4043752484947,75.262793073846,150 m,0 km/h,11.7046999107196
272383,55,596246,8273460,,P11,25.59,18.97,9.95,29.41,12.82,3.26,4642,2011-06-16 00:00:00,596257,8273456,20:57:09,26.4043752484947,75.0677066209988,151 m,0 km/h,11.7046999107196
272384,55,596246,8273460,,P11,25.59,18.97,9.95,29.41,12.82,3.26,4643,2011-06-16 00:00:00,596257,8273456,20:57:19,26.3028332361926,74.9701633945752,150 m,0 km/h,11.7046999107196
272385,55,596246,8273460,,P11,25.59,18.97,9.95,29.41,12.82,3.26,4644,2011-06-16 00:00:00,596257,8273456,20:57:29,26.3028332361926,75.0677066209988,150 m,0 km/h,11.7046999107196
272386,55,596246,8273460,,P11,25.59,18.97,9.95,29.41,12.82,3.26,4645,2011-06-16 00:00:00,596257,8273456,20:57:39,26.3028332361926,75.0677066209988,150 m,0 km/h,11.7046999107196
272387,55,596246,8273460,,P11,25.59,18.97,9.95,29.41,12.82,3.26,4646,2011-06-16 00:00:00,596257,8273456,20:57:49,26.3028332361926,74.8726201681516,150 m,0 km/h,11.7046999107196
272388,55,596246,8273460,,P11,25.59,18.97,9.95,29.41,12.82,3.26,4647,2011-06-16 00:00:00,596257,8273456,20:57:59,26.3028332361926,74.6775337153044,150 m,0 km/h,11.7046999107196
272389,55,596246,8273460,,P11,25.59,18.97,9.95,29.41,12.82,3.26,4648,2011-06-16 00:00:00,596257,8273456,20:58:09,26.2012912238905,74.5799904888808,150 m,0 km/h,11.7046999107196
272390,55,596246,8273460,,P11,25.59,18.97,9.95,29.41,12.82,3.26,4649,2011-06-16 00:00:00,596257,8273456,20:58:19,26.2012912238905,74.4824472624572,150 m,0 km/h,11.7046999107196
272391,55,596246,8273460,,P11,25.59,18.97,9.95,29.41,12.82,3.26,4650,2011-06-16 00:00:00,596257,8273456,20:58:29,26.2012912238905,74.5799904888808,149 m,8 km/h,11.7046999107196
