row_number,index_solo,long_solo,lat_solo,alt_solo,pontos_solo,cob_pais_solo,cob_arb_solo,solo_exp_solo,a_pav_solo,a_edf_solo,agua_solo,index,dia,long,lat,hora,temp,ur,alt,v,distance
21,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,20,2016-07-12 00:00:00,609078,8268745, 0:1:15,30.2,41.5,199.3,0.04,7.28010988928052
22,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,21,2016-07-12 00:00:00,609078,8268745, 0:1:16,30.2,41.5,199.2,0.04,7.28010988928052
23,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,22,2016-07-12 00:00:00,609078,8268745, 0:1:17,30.1,42.1,199.2,0.04,7.28010988928052
24,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,23,2016-07-12 00:00:00,609078,8268745, 0:1:18,30.1,42.1,199.2,0.04,7.28010988928052
25,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,24,2016-07-12 00:00:00,609078,8268745, 0:1:19,30.1,42.1,199.2,0.07,7.28010988928052
26,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,25,2016-07-12 00:00:00,609078,8268745, 0:1:20,30.2,42.1,199.2,0.07,7.28010988928052
27,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,26,2016-07-12 00:00:00,609078,8268745, 0:1:21,30.2,42.1,199.2,0.07,7.28010988928052
28,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,27,2016-07-12 00:00:00,609078,8268745, 0:1:22,30.2,42.1,199.2,0.07,7.28010988928052
29,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,28,2016-07-12 00:00:00,609078,8268745, 0:1:23,30.1,42.1,199.1,0.07,7.28010988928052
30,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,29,2016-07-12 00:00:00,609078,8268745, 0:1:24,30.1,42.1,199.1,0.13,7.28010988928052
31,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,30,2016-07-12 00:00:00,609078,8268745, 0:1:25,30.1,42.1,198.8,0.13,7.28010988928052
32,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,31,2016-07-12 00:00:00,609079,8268745, 0:1:26,30.1,42.2,198.8,0.13,7.61577310586391
33,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,32,2016-07-12 00:00:00,609079,8268745, 0:1:27,30.1,42.2,198.7,0.13,7.61577310586391
34,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,33,2016-07-12 00:00:00,609079,8268744, 0:1:28,30.1,42.2,198.7,0.13,8.54400374531753
35,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,34,2016-07-12 00:00:00,609079,8268744, 0:1:29,30.1,42,198.7,0.44,8.54400374531753
36,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,35,2016-07-12 00:00:00,609079,8268744, 0:1:30,30.1,42,199,0.44,8.54400374531753
37,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,36,2016-07-12 00:00:00,609079,8268744, 0:1:31,30.1,42,199.3,0.44,8.54400374531753
38,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,37,2016-07-12 00:00:00,609079,8268744, 0:1:32,30.1,42,199.5,0.44,8.54400374531753
39,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,38,2016-07-12 00:00:00,609079,8268743, 0:1:33,30.1,42,199.7,0.44,9.48683298050514
40,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,39,2016-07-12 00:00:00,609079,8268743, 0:1:34,30.1,42,199.7,0.06,9.48683298050514
41,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,40,2016-07-12 00:00:00,609079,8268743, 0:1:35,30.1,42.1,200.1,0.06,9.48683298050514
42,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,41,2016-07-12 00:00:00,609079,8268743, 0:1:36,30.1,42.1,200.2,0.06,9.48683298050514
43,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,42,2016-07-12 00:00:00,609079,8268743, 0:1:37,30.1,42.1,200.5,0.06,9.48683298050514
44,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,43,2016-07-12 00:00:00,609078,8268741, 0:1:44,30.1,41.5,201.7,0.11,11.1803398874989
45,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,44,2016-07-12 00:00:00,609078,8268741, 0:1:45,30.1,41.5,202,0.11,11.1803398874989
46,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,45,2016-07-12 00:00:00,609078,8268741, 0:1:46,30.1,41.5,202.1,0.11,11.1803398874989
47,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,46,2016-07-12 00:00:00,609078,8268741, 0:1:47,30.1,42.2,202.3,0.11,11.1803398874989
48,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,47,2016-07-12 00:00:00,609078,8268741, 0:1:48,30.1,42.2,202.5,0.11,11.1803398874989
49,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,48,2016-07-12 00:00:00,609078,8268741, 0:1:49,30.1,42.2,202.5,0.02,11.1803398874989
50,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,49,2016-07-12 00:00:00,609078,8268741, 0:1:50,30.1,42.2,202.8,0.02,11.1803398874989
51,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,50,2016-07-12 00:00:00,609078,8268741, 0:1:51,30.1,42.2,203,0.02,11.1803398874989
52,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,51,2016-07-12 00:00:00,609078,8268739, 0:1:52,30.1,42.2,203.2,0.02,13.1529464379659
53,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,52,2016-07-12 00:00:00,609077,8268739, 0:1:59,30.1,41.6,203.9,0.04,13.0384048104053
54,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,53,2016-07-12 00:00:00,609077,8268739, 0:2:0,30.1,41.6,204,0.04,13.0384048104053
55,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,54,2016-07-12 00:00:00,609077,8268739, 0:2:1,30.1,41.6,204.1,0.04,13.0384048104053
56,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,55,2016-07-12 00:00:00,609077,8268738, 0:2:2,30.1,42.2,204.1,0.04,14.0356688476182
57,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,56,2016-07-12 00:00:00,609077,8268738, 0:2:3,30.1,42.2,204.2,0.04,14.0356688476182
58,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,57,2016-07-12 00:00:00,609077,8268738, 0:2:4,30.1,42.2,204.2,0.76,14.0356688476182
59,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,58,2016-07-12 00:00:00,609077,8268738, 0:2:5,30,42.3,204.4,0.76,14.0356688476182
60,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,59,2016-07-12 00:00:00,609077,8268738, 0:2:6,30,42.3,204.5,0.76,14.0356688476182
61,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,60,2016-07-12 00:00:00,609077,8268738, 0:2:7,30,42.3,204.5,0.76,14.0356688476182
62,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,61,2016-07-12 00:00:00,609077,8268738, 0:2:8,30,42.3,204.4,0.76,14.0356688476182
63,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,62,2016-07-12 00:00:00,609077,8268738, 0:2:9,30,42.3,204.4,0.15,14.0356688476182
64,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,63,2016-07-12 00:00:00,609077,8268738, 0:2:10,30,42.3,204.3,0.15,14.0356688476182
65,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,64,2016-07-12 00:00:00,609077,8268738, 0:2:11,30,42.4,204.4,0.15,14.0356688476182
66,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,65,2016-07-12 00:00:00,609077,8268738, 0:2:12,30,42.4,204.6,0.15,14.0356688476182
67,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,66,2016-07-12 00:00:00,609077,8268738, 0:2:13,30,42.4,204.8,0.15,14.0356688476182
68,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,67,2016-07-12 00:00:00,609077,8268737, 0:2:14,30,42.4,204.8,0.06,15.0332963783729
69,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,68,2016-07-12 00:00:00,609077,8268737, 0:2:15,30,42.4,205.1,0.06,15.0332963783729
70,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,69,2016-07-12 00:00:00,609077,8268737, 0:2:16,30,42.4,205.2,0.06,15.0332963783729
71,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,70,2016-07-12 00:00:00,609077,8268737, 0:2:17,30,42.4,205.4,0.06,15.0332963783729
72,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,71,2016-07-12 00:00:00,609076,8268737, 0:2:18,30,42.4,205.6,0.06,15
73,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,72,2016-07-12 00:00:00,609076,8268737, 0:2:19,30,42.4,205.6,0.09,15
74,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,73,2016-07-12 00:00:00,609076,8268737, 0:2:20,30,42.5,205.9,0.09,15
75,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,74,2016-07-12 00:00:00,609076,8268736, 0:2:21,30,42.5,206.1,0.09,16
76,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,75,2016-07-12 00:00:00,609076,8268736, 0:2:22,30,42.5,206.1,0.09,16
77,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,76,2016-07-12 00:00:00,609077,8268736, 0:2:29,30,41.9,205.9,0.26,16.0312195418814
78,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,77,2016-07-12 00:00:00,609077,8268737, 0:2:30,30,41.9,205.1,0.26,15.0332963783729
79,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,78,2016-07-12 00:00:00,609077,8268737, 0:2:31,30,41.9,204.6,0.26,15.0332963783729
80,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,79,2016-07-12 00:00:00,609077,8268737, 0:2:32,30,42.5,204,0.26,15.0332963783729
81,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,80,2016-07-12 00:00:00,609077,8268737, 0:2:33,30,42.5,203.6,0.26,15.0332963783729
82,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,81,2016-07-12 00:00:00,609078,8268738, 0:2:34,30,42.5,203.6,0.48,14.142135623731
83,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,82,2016-07-12 00:00:00,609078,8268738, 0:2:35,30,42.5,203.2,0.48,14.142135623731
84,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,83,2016-07-12 00:00:00,609078,8268738, 0:2:36,30,42.5,202.9,0.48,14.142135623731
85,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,84,2016-07-12 00:00:00,609078,8268738, 0:2:37,30,42.5,202.9,0.48,14.142135623731
86,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,85,2016-07-12 00:00:00,609078,8268738, 0:2:38,30,42.5,202.7,0.48,14.142135623731
87,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,86,2016-07-12 00:00:00,609078,8268738, 0:2:39,30,42.5,202.7,0.3,14.142135623731
88,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,87,2016-07-12 00:00:00,609078,8268738, 0:2:40,30,42.5,202.3,0.3,14.142135623731
89,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,88,2016-07-12 00:00:00,609078,8268738, 0:2:41,30,42.6,202.2,0.3,14.142135623731
90,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,89,2016-07-12 00:00:00,609078,8268738, 0:2:42,30,42.6,202,0.3,14.142135623731
91,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,90,2016-07-12 00:00:00,609078,8268738, 0:2:43,30,42.6,202.2,0.3,14.142135623731
92,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,91,2016-07-12 00:00:00,609078,8268737, 0:2:44,30,42.6,202.2,2.37,15.1327459504216
93,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,92,2016-07-12 00:00:00,609078,8268737, 0:2:45,30,42.6,202.1,2.37,15.1327459504216
94,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,93,2016-07-12 00:00:00,609078,8268736, 0:2:46,30,42.6,201.8,2.37,16.1245154965971
95,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,94,2016-07-12 00:00:00,609078,8268736, 0:2:47,29.9,42.3,201.7,2.37,16.1245154965971
96,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,95,2016-07-12 00:00:00,609078,8268736, 0:2:48,29.9,42.3,201.6,2.37,16.1245154965971
97,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,96,2016-07-12 00:00:00,609078,8268736, 0:2:49,29.9,42.3,201.6,0.31,16.1245154965971
98,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,97,2016-07-12 00:00:00,609078,8268736, 0:2:50,29.9,42.5,201.4,0.31,16.1245154965971
99,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,98,2016-07-12 00:00:00,609078,8268736, 0:2:51,29.9,42.5,201.3,0.31,16.1245154965971
100,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,99,2016-07-12 00:00:00,609078,8268736, 0:2:52,29.9,42.5,201.2,0.31,16.1245154965971
101,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,100,2016-07-12 00:00:00,609078,8268736, 0:2:53,29.9,42.4,201,0.31,16.1245154965971
102,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,101,2016-07-12 00:00:00,609078,8268736, 0:2:54,29.9,42.4,201,0.06,16.1245154965971
103,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,102,2016-07-12 00:00:00,609078,8268736, 0:2:55,29.9,42.4,200.7,0.06,16.1245154965971
104,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,103,2016-07-12 00:00:00,609078,8268736, 0:2:56,29.9,42.4,200.3,0.06,16.1245154965971
105,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,104,2016-07-12 00:00:00,609078,8268737, 0:2:57,29.9,42.4,200,0.06,15.1327459504216
106,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,105,2016-07-12 00:00:00,609078,8268737, 0:2:58,29.9,42.4,199.8,0.06,15.1327459504216
107,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,106,2016-07-12 00:00:00,609079,8268737, 0:2:59,29.9,42.3,199.8,0.89,15.2970585407784
108,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,107,2016-07-12 00:00:00,609079,8268737, 0:3:0,29.9,42.3,199.2,0.89,15.2970585407784
109,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,108,2016-07-12 00:00:00,609079,8268737, 0:3:1,29.9,42.3,199.1,0.89,15.2970585407784
110,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,109,2016-07-12 00:00:00,609079,8268737, 0:3:2,29.9,42.2,199.1,0.89,15.2970585407784
111,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,110,2016-07-12 00:00:00,609079,8268737, 0:3:3,29.9,42.2,199.2,0.89,15.2970585407784
112,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,111,2016-07-12 00:00:00,609079,8268737, 0:3:4,29.9,42.2,199.2,0.19,15.2970585407784
113,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,112,2016-07-12 00:00:00,609079,8268737, 0:3:5,29.9,42.2,199.2,0.19,15.2970585407784
114,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,113,2016-07-12 00:00:00,609078,8268737, 0:3:6,29.9,42.2,199.3,0.19,15.1327459504216
115,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,114,2016-07-12 00:00:00,609078,8268736, 0:3:7,29.9,42.2,199.6,0.19,16.1245154965971
116,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,115,2016-07-12 00:00:00,609078,8268736, 0:3:8,29.9,42.2,199.7,0.19,16.1245154965971
117,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,116,2016-07-12 00:00:00,609078,8268736, 0:3:9,29.9,42.2,199.7,0.39,16.1245154965971
118,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,117,2016-07-12 00:00:00,609078,8268736, 0:3:10,29.9,42.2,199.7,0.39,16.1245154965971
119,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,118,2016-07-12 00:00:00,609078,8268736, 0:3:11,29.9,42.3,199.8,0.39,16.1245154965971
120,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,119,2016-07-12 00:00:00,609078,8268736, 0:3:12,29.9,42.3,199.6,0.39,16.1245154965971
121,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,120,2016-07-12 00:00:00,609077,8268736, 0:3:13,29.9,42.3,199.3,0.39,16.0312195418814
122,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,121,2016-07-12 00:00:00,609077,8268736, 0:3:14,29.8,42.3,199.3,2.26,16.0312195418814
123,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,122,2016-07-12 00:00:00,609077,8268736, 0:3:15,29.8,42.3,199.2,2.26,16.0312195418814
124,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,123,2016-07-12 00:00:00,609077,8268736, 0:3:16,29.8,42.3,199.1,2.26,16.0312195418814
125,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,124,2016-07-12 00:00:00,609077,8268736, 0:3:17,29.8,42.4,199.1,2.26,16.0312195418814
126,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,125,2016-07-12 00:00:00,609077,8268736, 0:3:18,29.8,42.4,199.1,2.26,16.0312195418814
127,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,126,2016-07-12 00:00:00,609077,8268736, 0:3:19,29.8,42.4,199.1,0.11,16.0312195418814
128,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,127,2016-07-12 00:00:00,609077,8268736, 0:3:20,29.8,42.4,199.2,0.11,16.0312195418814
129,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,128,2016-07-12 00:00:00,609077,8268736, 0:3:21,29.8,42.4,199.3,0.11,16.0312195418814
130,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,129,2016-07-12 00:00:00,609076,8268736, 0:3:22,29.8,42.4,199.3,0.11,16
131,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,130,2016-07-12 00:00:00,609076,8268736, 0:3:23,29.8,42.4,199.3,0.11,16
132,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,131,2016-07-12 00:00:00,609075,8268735, 0:3:24,29.8,42.4,199.3,7.74,17.0293863659264
133,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,132,2016-07-12 00:00:00,609071,8268735, 0:3:25,29.8,42.4,199.4,7.74,17.7200451466693
134,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,133,2016-07-12 00:00:00,609069,8268735, 0:3:26,29.8,42.8,199,7.74,18.3847763108502
135,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,134,2016-07-12 00:00:00,609066,8268737, 0:3:27,29.8,42.8,198.8,7.74,18.0277563773199
136,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,135,2016-07-12 00:00:00,609062,8268740, 0:3:28,29.8,42.8,198.7,7.74,18.4390889145858
137,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,136,2016-07-12 00:00:00,609057,8268742, 0:3:29,29.8,43,198.7,18.08,21.4709105535839
138,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,137,2016-07-12 00:00:00,609053,8268744, 0:3:30,29.8,43,198.7,20.24,24.3515913237718
139,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,138,2016-07-12 00:00:00,609047,8268746, 0:3:31,29.8,43,198.5,20.24,29.6141857899217
140,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,139,2016-07-12 00:00:00,609041,8268749, 0:3:32,29.8,43.2,198.5,20.24,35.1283361405006
141,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,140,2016-07-12 00:00:00,609035,8268752, 0:3:33,29.8,43.2,198.5,20.24,41
142,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,141,2016-07-12 00:00:00,609029,8268754, 0:3:34,29.8,43.2,198.5,24.67,47.0425339453563
143,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,142,2016-07-12 00:00:00,609022,8268757, 0:3:35,29.7,43.3,198.2,24.67,54.230987451825
144,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,143,2016-07-12 00:00:00,609016,8268761, 0:3:36,29.7,43.3,198,24.67,60.6712452484701
145,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,144,2016-07-12 00:00:00,609008,8268764, 0:3:37,29.7,43.3,197.8,24.67,69.0507060065283
146,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,145,2016-07-12 00:00:00,609002,8268768, 0:3:38,29.8,43.4,197.7,24.67,75.7099729229908
147,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,146,2016-07-12 00:00:00,608994,8268771, 0:3:39,29.8,43.4,197.7,27.61,84.1724420460759
148,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,147,2016-07-12 00:00:00,608987,8268773, 0:3:40,29.8,43.4,197.2,27.61,91.4439719172346
149,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,148,2016-07-12 00:00:00,608980,8268776, 0:3:41,29.7,43.5,197,27.61,98.9545350148238
150,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,149,2016-07-12 00:00:00,608973,8268780, 0:3:42,29.7,43.5,197,27.61,106.737996983267
4788,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,4787,2016-08-06 00:00:00,609075,8268747, 23:55:9,31.5,26.6,196.9,0.3,5.09901951359278
4789,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,4788,2016-08-06 00:00:00,609075,8268747, 23:55:10,31.5,26.6,196.9,0.41,5.09901951359278
4790,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,4789,2016-08-06 00:00:00,609075,8268747, 23:55:11,31.5,26.6,197.3,0.41,5.09901951359278
4791,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,4790,2016-08-06 00:00:00,609075,8268747, 23:55:12,31.5,26.6,197.5,0.41,5.09901951359278
4792,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,4791,2016-08-06 00:00:00,609075,8268747, 23:55:13,31.5,26.6,197.6,0.41,5.09901951359278
