row_number,index_solo,long_solo,lat_solo,alt_solo,pontos_solo,cob_pais_solo,cob_arb_solo,solo_exp_solo,a_pav_solo,a_edf_solo,agua_solo,index,dia,long,lat,hora,temp,ur,alt,v,distance
20,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,19,2016-05-11 00:00:00,609062,8268755, 23:57:23,26.4,73.2,212.4,0.63,14.3178210632764
21,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,20,2016-05-11 00:00:00,609062,8268756, 23:57:24,26.4,73.2,212.4,0.63,14.560219778561
22,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,21,2016-05-11 00:00:00,609062,8268756, 23:57:25,26.4,73.2,213.8,0.63,14.560219778561
23,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,22,2016-05-11 00:00:00,609062,8268756, 23:57:26,26.4,73.2,214.9,0.63,14.560219778561
24,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,23,2016-05-11 00:00:00,609062,8268757, 23:57:27,26.4,73.2,215.4,0.63,14.8660687473185
25,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,24,2016-05-11 00:00:00,609062,8268757, 23:57:28,26.4,73.1,215.4,0.63,14.8660687473185
26,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,25,2016-05-11 00:00:00,609062,8268757, 23:57:29,26.4,73.1,215.4,1.04,14.8660687473185
27,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,26,2016-05-11 00:00:00,609062,8268756, 23:57:30,26.4,73.1,216,1.04,14.560219778561
28,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,27,2016-05-11 00:00:00,609063,8268756, 23:57:31,26.4,73.2,216.1,1.04,13.6014705087354
29,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,28,2016-05-11 00:00:00,609063,8268756, 23:57:32,26.4,73.2,215.6,1.04,13.6014705087354
30,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,29,2016-05-11 00:00:00,609062,8268756, 23:57:33,26.4,73.2,215.2,1.04,14.560219778561
31,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,30,2016-05-11 00:00:00,609062,8268756, 23:57:34,26.4,73,215.2,0.5,14.560219778561
32,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,31,2016-05-11 00:00:00,609062,8268756, 23:57:35,26.4,73,213.8,0.5,14.560219778561
33,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,32,2016-05-11 00:00:00,609062,8268756, 23:57:36,26.4,73,213.6,0.5,14.560219778561
34,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,33,2016-05-11 00:00:00,609061,8268755, 23:57:37,26.4,73.1,212.1,0.5,15.2970585407784
35,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,34,2016-05-11 00:00:00,609061,8268756, 23:57:38,26.4,73.1,212.2,0.5,15.52417469626
36,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,35,2016-05-11 00:00:00,609061,8268756, 23:57:39,26.4,73.1,212.7,0.5,15.52417469626
37,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,36,2016-05-11 00:00:00,609061,8268756, 23:57:40,26.4,73,212.1,0.5,15.52417469626
38,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,37,2016-05-11 00:00:00,609061,8268756, 23:57:41,26.4,73,212.9,0.5,15.52417469626
39,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,38,2016-05-11 00:00:00,609062,8268756, 23:57:42,26.4,73,212.8,0.5,14.560219778561
40,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,39,2016-05-11 00:00:00,609062,8268755, 23:57:43,26.4,73,212.7,0.5,14.3178210632764
41,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,40,2016-05-11 00:00:00,609062,8268755, 23:57:44,26.4,73,212.7,0.26,14.3178210632764
42,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,41,2016-05-11 00:00:00,609062,8268755, 23:57:45,26.4,73,211.6,0.26,14.3178210632764
43,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,42,2016-05-11 00:00:00,609062,8268755, 23:57:46,26.4,73.1,211.1,0.26,14.3178210632764
44,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,43,2016-05-11 00:00:00,609062,8268755, 23:57:47,26.4,73.1,210.3,0.26,14.3178210632764
45,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,44,2016-05-11 00:00:00,609062,8268754, 23:57:48,26.4,73.1,210,0.26,14.142135623731
46,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,45,2016-05-11 00:00:00,609062,8268754, 23:57:49,26.4,73,210,0.67,14.142135623731
47,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,46,2016-05-11 00:00:00,609062,8268754, 23:57:50,26.4,73,209.8,0.67,14.142135623731
48,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,47,2016-05-11 00:00:00,609062,8268755, 23:57:51,26.4,73,210.8,0.67,14.3178210632764
49,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,48,2016-05-11 00:00:00,609062,8268755, 23:57:52,26.4,73,211.2,0.67,14.3178210632764
50,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,49,2016-05-11 00:00:00,609062,8268755, 23:57:53,26.4,73,211.9,0.67,14.3178210632764
51,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,50,2016-05-11 00:00:00,609062,8268755, 23:57:54,26.4,73,211.9,0.39,14.3178210632764
52,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,51,2016-05-11 00:00:00,609062,8268755, 23:57:55,26.4,73,212.4,0.39,14.3178210632764
53,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,52,2016-05-11 00:00:00,609062,8268755, 23:57:56,26.4,73,212.3,0.39,14.3178210632764
54,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,53,2016-05-11 00:00:00,609062,8268755, 23:57:57,26.4,73,212.9,0.39,14.3178210632764
55,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,54,2016-05-11 00:00:00,609062,8268756, 23:57:58,26.4,73,213.5,0.39,14.560219778561
56,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,55,2016-05-11 00:00:00,609062,8268756, 23:57:59,26.4,73,213.5,0.74,14.560219778561
57,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,56,2016-05-11 00:00:00,609062,8268755, 23:58:0,26.4,73,212.7,0.74,14.3178210632764
58,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,57,2016-05-11 00:00:00,609061,8268755, 23:58:1,26.4,73.1,211.2,0.74,15.2970585407784
59,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,58,2016-05-11 00:00:00,609061,8268755, 23:58:2,26.4,73.1,209.8,0.74,15.2970585407784
60,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,59,2016-05-11 00:00:00,609061,8268754, 23:58:3,26.4,73.1,209,0.74,15.1327459504216
61,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,60,2016-05-11 00:00:00,609061,8268754, 23:58:4,26.4,73,209,0.11,15.1327459504216
62,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,61,2016-05-11 00:00:00,609061,8268754, 23:58:5,26.4,73,207.7,0.11,15.1327459504216
63,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,62,2016-05-11 00:00:00,609061,8268753, 23:58:6,26.4,73,207,0.11,15.0332963783729
64,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,63,2016-05-11 00:00:00,609061,8268753, 23:58:7,26.4,73,206.3,0.11,15.0332963783729
65,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,64,2016-05-11 00:00:00,609061,8268753, 23:58:8,26.4,73,206.3,0.11,15.0332963783729
66,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,65,2016-05-11 00:00:00,609061,8268753, 23:58:9,26.4,73,206.3,0.37,15.0332963783729
67,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,66,2016-05-11 00:00:00,609061,8268753, 23:58:10,26.4,73,204,0.37,15.0332963783729
68,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,67,2016-05-11 00:00:00,609061,8268753, 23:58:11,26.4,73,203.6,0.37,15.0332963783729
69,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,68,2016-05-11 00:00:00,609061,8268752, 23:58:12,26.4,73,203.1,0.37,15
70,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,69,2016-05-11 00:00:00,609061,8268752, 23:58:13,26.4,73.1,202.3,0.37,15
71,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,70,2016-05-11 00:00:00,609060,8268752, 23:58:14,26.4,73.1,202.3,0.59,16
72,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,71,2016-05-11 00:00:00,609060,8268751, 23:58:15,26.4,73.1,200.2,0.59,16.0312195418814
73,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,72,2016-05-11 00:00:00,609060,8268751, 23:58:16,26.4,73.2,198.9,0.59,16.0312195418814
74,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,73,2016-05-11 00:00:00,609060,8268751, 23:58:17,26.4,73.2,197.6,0.59,16.0312195418814
75,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,74,2016-05-11 00:00:00,609060,8268750, 23:58:18,26.4,73.2,196.3,0.59,16.1245154965971
76,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,75,2016-05-11 00:00:00,609060,8268750, 23:58:19,26.4,73.1,196.3,0.72,16.1245154965971
77,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,76,2016-05-11 00:00:00,609060,8268750, 23:58:20,26.4,73.1,195,0.72,16.1245154965971
78,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,77,2016-05-11 00:00:00,609060,8268748, 23:58:21,26.4,73.1,194.5,0.72,16.4924225024706
79,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,78,2016-05-11 00:00:00,609060,8268748, 23:58:22,26.4,73.1,193.9,0.72,16.4924225024706
80,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,79,2016-05-11 00:00:00,609060,8268748, 23:58:23,26.4,73.1,192.7,0.72,16.4924225024706
81,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,80,2016-05-11 00:00:00,609060,8268748, 23:58:24,26.4,73.1,192.7,0.31,16.4924225024706
82,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,81,2016-05-11 00:00:00,609060,8268747, 23:58:25,26.4,73.1,191.9,0.31,16.7630546142402
83,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,82,2016-05-11 00:00:00,609060,8268747, 23:58:26,26.4,73.1,191.7,0.31,16.7630546142402
84,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,83,2016-05-11 00:00:00,609060,8268747, 23:58:27,26.4,73.1,191.1,0.31,16.7630546142402
85,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,84,2016-05-11 00:00:00,609060,8268747, 23:58:28,26.4,73.2,190.4,0.31,16.7630546142402
86,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,85,2016-05-11 00:00:00,609059,8268747, 23:58:29,26.4,73.2,190.4,0.43,17.7200451466693
87,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,86,2016-05-11 00:00:00,609059,8268747, 23:58:30,26.4,73.2,189.4,0.43,17.7200451466693
88,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,87,2016-05-11 00:00:00,609059,8268747, 23:58:31,26.4,73.2,188.6,0.43,17.7200451466693
89,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,88,2016-05-11 00:00:00,609058,8268747, 23:58:32,26.4,73.2,188.3,0.43,18.6815416922694
90,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,89,2016-05-11 00:00:00,609058,8268747, 23:58:33,26.4,73.2,188.1,0.43,18.6815416922694
91,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,90,2016-05-11 00:00:00,609058,8268747, 23:58:34,26.4,73.2,188.1,0.24,18.6815416922694
92,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,91,2016-05-11 00:00:00,609058,8268747, 23:58:35,26.4,73.2,188.3,0.24,18.6815416922694
93,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,92,2016-05-11 00:00:00,609059,8268747, 23:58:36,26.4,73.2,188.6,0.24,17.7200451466693
94,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,93,2016-05-11 00:00:00,609059,8268746, 23:58:37,26.4,73.3,188.9,0.24,18.0277563773199
95,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,94,2016-05-11 00:00:00,609059,8268746, 23:58:38,26.4,73.3,188.7,0.24,18.0277563773199
96,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,95,2016-05-11 00:00:00,609059,8268746, 23:58:39,26.4,73.3,188.7,0.17,18.0277563773199
97,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,96,2016-05-11 00:00:00,609059,8268746, 23:58:40,26.4,73.2,188.6,0.17,18.0277563773199
98,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,97,2016-05-11 00:00:00,609059,8268746, 23:58:41,26.4,73.2,188.4,0.17,18.0277563773199
99,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,98,2016-05-11 00:00:00,609059,8268746, 23:58:42,26.4,73.2,188.2,0.17,18.0277563773199
100,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,99,2016-05-11 00:00:00,609059,8268746, 23:58:43,26.4,73.2,187.7,0.17,18.0277563773199
101,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,100,2016-05-11 00:00:00,609059,8268746, 23:58:44,26.4,73.2,187.7,0.46,18.0277563773199
102,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,101,2016-05-11 00:00:00,609060,8268746, 23:58:45,26.4,73.2,187.9,0.46,17.0880074906351
103,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,102,2016-05-11 00:00:00,609060,8268746, 23:58:46,26.3,73.2,188.1,0.46,17.0880074906351
104,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,103,2016-05-11 00:00:00,609060,8268746, 23:58:47,26.3,73.2,187.9,0.46,17.0880074906351
105,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,104,2016-05-11 00:00:00,609061,8268745, 23:58:48,26.3,73.2,187.8,0.46,16.5529453572468
106,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,105,2016-05-11 00:00:00,609061,8268745, 23:58:49,26.4,73,187.8,0.13,16.5529453572468
107,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,106,2016-05-11 00:00:00,609061,8268745, 23:58:50,26.4,73,187.5,0.13,16.5529453572468
108,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,107,2016-05-11 00:00:00,609061,8268745, 23:58:51,26.4,73,187.3,0.13,16.5529453572468
109,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,108,2016-05-11 00:00:00,609061,8268745, 23:58:52,26.3,73,187.3,0.13,16.5529453572468
110,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,109,2016-05-11 00:00:00,609061,8268745, 23:58:53,26.3,73,187.2,0.13,16.5529453572468
111,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,110,2016-05-11 00:00:00,609061,8268745, 23:58:54,26.3,73,187.2,0.11,16.5529453572468
112,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,111,2016-05-11 00:00:00,609061,8268745, 23:58:55,26.4,72.9,187.5,0.11,16.5529453572468
113,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,112,2016-05-11 00:00:00,609061,8268746, 23:58:56,26.4,72.9,187.9,0.11,16.1554944214035
114,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,113,2016-05-11 00:00:00,609061,8268746, 23:58:57,26.4,72.9,188.2,0.11,16.1554944214035
115,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,114,2016-05-11 00:00:00,609060,8268747, 23:59:4,26.3,72.5,190.7,1.24,16.7630546142402
116,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,115,2016-05-11 00:00:00,609060,8268747, 23:59:5,26.3,72.5,190.2,1.24,16.7630546142402
117,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,116,2016-05-11 00:00:00,609059,8268748, 23:59:6,26.3,72.5,189.9,1.24,17.464249196573
118,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,117,2016-05-11 00:00:00,609059,8268747, 23:59:7,26.3,73.1,189.3,1.24,17.7200451466693
119,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,118,2016-05-11 00:00:00,609059,8268748, 23:59:8,26.3,73.1,190.4,1.24,17.464249196573
120,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,119,2016-05-11 00:00:00,609060,8268748, 23:59:9,26.3,73.1,190.4,0.41,16.4924225024706
121,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,120,2016-05-11 00:00:00,609060,8268748, 23:59:10,26.4,73.1,192.9,0.41,16.4924225024706
122,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,121,2016-05-11 00:00:00,609060,8268750, 23:59:11,26.4,73.1,193.9,0.41,16.1245154965971
123,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,122,2016-05-11 00:00:00,609061,8268750, 23:59:12,26.4,73.1,195.5,0.41,15.1327459504216
124,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,123,2016-05-11 00:00:00,609061,8268751, 23:59:13,26.3,73.1,196.8,0.41,15.0332963783729
125,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,124,2016-05-11 00:00:00,609061,8268751, 23:59:14,26.3,73.1,196.8,1.19,15.0332963783729
126,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,125,2016-05-11 00:00:00,609061,8268751, 23:59:15,26.3,73.1,198.3,1.19,15.0332963783729
127,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,126,2016-05-11 00:00:00,609061,8268751, 23:59:16,26.3,73.2,198.1,1.19,15.0332963783729
128,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,127,2016-05-11 00:00:00,609061,8268751, 23:59:17,26.3,73.2,197.9,1.19,15.0332963783729
129,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,128,2016-05-11 00:00:00,609061,8268751, 23:59:18,26.3,73.2,199.4,1.19,15.0332963783729
130,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,129,2016-05-11 00:00:00,609061,8268752, 23:59:19,26.3,73.2,199.4,1.81,15
131,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,130,2016-05-11 00:00:00,609060,8268752, 23:59:20,26.3,73.2,202.2,1.81,16
132,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,131,2016-05-11 00:00:00,609059,8268753, 23:59:21,26.3,73.2,202.1,1.81,17.0293863659264
133,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,132,2016-05-11 00:00:00,609058,8268753, 23:59:22,26.3,73.2,202.3,1.81,18.0277563773199
134,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,133,2016-05-11 00:00:00,609056,8268753, 23:59:23,26.3,73.2,201.9,1.81,20.0249843945008
135,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,134,2016-05-11 00:00:00,609055,8268754, 23:59:24,26.3,73.2,201.9,5.63,21.095023109729
136,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,135,2016-05-11 00:00:00,609053,8268754, 23:59:25,26.3,73.1,201.1,5.63,23.0867927612304
137,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,136,2016-05-11 00:00:00,609051,8268754, 23:59:26,26.3,73.1,200.4,5.63,25.0798724079689
138,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,137,2016-05-11 00:00:00,609048,8268755, 23:59:27,26.3,73.1,200.5,5.63,28.1602556806574
139,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,138,2016-05-11 00:00:00,609013,8268766, 23:59:34,26.3,72.5,198.3,25.13,64.5368112010502
140,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,139,2016-05-11 00:00:00,609006,8268770, 23:59:35,26.3,72.5,198.2,25.13,72.2772439983706
141,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,140,2016-05-11 00:00:00,609000,8268773, 23:59:36,26.3,72.5,198.4,25.13,78.8479549512858
142,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,141,2016-05-11 00:00:00,608992,8268775, 23:59:37,26.3,73.2,198.9,25.13,87.091905479212
143,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,142,2016-05-11 00:00:00,608985,8268779, 23:59:38,26.3,73.2,199,25.13,94.9210198006743
144,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,143,2016-05-11 00:00:00,608977,8268781, 23:59:39,26.3,73.2,199,27.32,103.16006979447
145,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,144,2016-05-11 00:00:00,608970,8268784, 23:59:40,26.3,73.2,199.1,27.32,110.724884285331
4849,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,4848,2016-06-06 00:00:00,609080,8268743, 23:40:8,29.8,60.5,200.4,0.17,9.8488578017961
4850,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,4849,2016-06-06 00:00:00,609080,8268743, 23:40:9,29.8,60.5,203.4,0.17,9.8488578017961
4851,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,4850,2016-06-06 00:00:00,609080,8268743, 23:40:10,29.8,60.5,203.4,0.17,9.8488578017961
4852,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,4851,2016-06-06 00:00:00,609080,8268743, 23:40:11,29.8,61.2,203.4,0.17,9.8488578017961
4853,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,4852,2016-06-06 00:00:00,609080,8268743, 23:40:12,29.8,61.2,203.5,0.17,9.8488578017961
4854,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,4853,2016-06-06 00:00:00,609080,8268743, 23:40:13,29.8,61.2,203.5,0.17,9.8488578017961
4855,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,4854,2016-06-06 00:00:00,609080,8268743, 23:40:14,29.8,61.2,203.6,0.17,9.8488578017961
4856,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,4855,2016-06-06 00:00:00,609080,8268743, 23:40:15,29.8,61.2,203.7,0.17,9.8488578017961
4857,0,609076,8268752,,P1,19.01,8.31,15.44,23.61,33.62,0,4856,2016-06-06 00:00:00,609080,8268743, 23:40:16,29.8,61.2,203.6,0.17,9.8488578017961
