row_number,index_solo,long_solo,lat_solo,alt_solo,pontos_solo,cob_pais_solo,cob_arb_solo,solo_exp_solo,a_pav_solo,a_edf_solo,agua_solo,index,dia,long,lat,hora,temp,ur,alt,v,distance
5275,3,608133,8269155,,P1.6,26.7579208731024,10.5046126087286,12.0466729738253,28.4923894949882,22.1984040493555,0,534,2012-03-18 00:00:00,608006,8269202,19:36:29,28.4352154945371,77.2136576023181,198 m,36 km/h,135.417871789509
5792,3,608133,8269155,,P1.6,26.7579208731024,10.5046126087286,12.0466729738253,28.4923894949882,22.1984040493555,0,1051,2012-03-19 00:00:00,608306,8269074,19:52:51,28.7398415314434,78.6768059986722,206 m,28 km/h,191.023558756505
5793,3,608133,8269155,,P1.6,26.7579208731024,10.5046126087286,12.0466729738253,28.4923894949882,22.1984040493555,0,1052,2012-03-19 00:00:00,608236,8269107,19:53:01,28.7398415314434,78.6768059986722,206 m,31 km/h,113.63538181394
5794,3,608133,8269155,,P1.6,26.7579208731024,10.5046126087286,12.0466729738253,28.4923894949882,22.1984040493555,0,1053,2012-03-19 00:00:00,608155,8269140,19:53:11,28.7398415314434,78.969435677943,206 m,34 km/h,26.6270539113887
5795,3,608133,8269155,,P1.6,26.7579208731024,10.5046126087286,12.0466729738253,28.4923894949882,22.1984040493555,0,1054,2012-03-19 00:00:00,608068,8269176,19:53:21,28.7398415314434,78.969435677943,206 m,33 km/h,68.3081254317523
5796,3,608133,8269155,,P1.6,26.7579208731024,10.5046126087286,12.0466729738253,28.4923894949882,22.1984040493555,0,1055,2012-03-19 00:00:00,607983,8269212,19:53:31,28.7398415314434,79.0669789043666,206 m,35 km/h,160.464949443796
6342,4,607759,8269309,,P1.8,32.8267558939568,12.3069121697675,12.5827382072844,15.6652286321257,26.6183650968656,0,21,2012-02-28 00:00:00,607888,8269252,19:55:17,26.7090012854011,79.1645221307902,212 m,35 km/h,141.031911282518
6343,4,607759,8269309,,P1.8,32.8267558939568,12.3069121697675,12.5827382072844,15.6652286321257,26.6183650968656,0,22,2012-02-28 00:00:00,607799,8269290,19:55:27,26.7090012854011,79.2620653572138,210 m,36 km/h,44.2831796509691
6344,4,607759,8269309,,P1.8,32.8267558939568,12.3069121697675,12.5827382072844,15.6652286321257,26.6183650968656,0,23,2012-02-28 00:00:00,607707,8269329,19:55:37,26.7090012854011,79.3596085836374,210 m,35 km/h,55.7135531087365
6345,4,607759,8269309,,P1.8,32.8267558939568,12.3069121697675,12.5827382072844,15.6652286321257,26.6183650968656,0,24,2012-02-28 00:00:00,607617,8269368,19:55:47,26.7090012854011,79.2620653572138,211 m,36 km/h,153.769307730769
6856,4,607759,8269309,,P1.8,32.8267558939568,12.3069121697675,12.5827382072844,15.6652286321257,26.6183650968656,0,535,2012-03-18 00:00:00,607914,8269241,19:36:39,28.333673482235,77.4087440551653,198 m,38 km/h,169.260154791374
6857,4,607759,8269309,,P1.8,32.8267558939568,12.3069121697675,12.5827382072844,15.6652286321257,26.6183650968656,0,536,2012-03-18 00:00:00,607818,8269282,19:36:49,28.333673482235,78.1890898665542,198 m,36 km/h,64.8845127900333
6858,4,607759,8269309,,P1.8,32.8267558939568,12.3069121697675,12.5827382072844,15.6652286321257,26.6183650968656,0,537,2012-03-18 00:00:00,607726,8269321,19:36:59,28.333673482235,78.3841763194014,197 m,36 km/h,35.1140997321589
6859,4,607759,8269309,,P1.8,32.8267558939568,12.3069121697675,12.5827382072844,15.6652286321257,26.6183650968656,0,538,2012-03-18 00:00:00,607635,8269360,19:37:09,28.333673482235,77.6038305080125,197 m,36 km/h,134.078335311862
7377,4,607759,8269309,,P1.8,32.8267558939568,12.3069121697675,12.5827382072844,15.6652286321257,26.6183650968656,0,1056,2012-03-19 00:00:00,607895,8269249,19:53:41,28.7398415314434,79.0669789043666,205 m,34 km/h,148.647233408496
7378,4,607759,8269309,,P1.8,32.8267558939568,12.3069121697675,12.5827382072844,15.6652286321257,26.6183650968656,0,1057,2012-03-19 00:00:00,607808,8269286,19:53:51,28.7398415314434,78.8718924515194,205 m,35 km/h,54.1294744108974
7379,4,607759,8269309,,P1.8,32.8267558939568,12.3069121697675,12.5827382072844,15.6652286321257,26.6183650968656,0,1058,2012-03-19 00:00:00,607718,8269325,19:54:01,28.7398415314434,78.6768059986722,204 m,35 km/h,44.0113621693308
7380,4,607759,8269309,,P1.8,32.8267558939568,12.3069121697675,12.5827382072844,15.6652286321257,26.6183650968656,0,1059,2012-03-19 00:00:00,607628,8269363,19:54:11,28.7398415314434,78.6768059986722,204 m,33 km/h,141.693330824002
7926,5,607388,8269468,,P1.10,28.5976070295056,15.0375784690437,5.04348041420924,17.8684485313236,33.4528855559178,0,25,2012-02-28 00:00:00,607524,8269407,19:55:57,26.7090012854011,79.1645221307902,212 m,35 km/h,149.053681604984
7927,5,607388,8269468,,P1.10,28.5976070295056,15.0375784690437,5.04348041420924,17.8684485313236,33.4528855559178,0,26,2012-02-28 00:00:00,607434,8269446,19:56:07,26.7090012854011,79.0669789043666,211 m,34 km/h,50.9901951359278
7928,5,607388,8269468,,P1.10,28.5976070295056,15.0375784690437,5.04348041420924,17.8684485313236,33.4528855559178,0,27,2012-02-28 00:00:00,607347,8269483,19:56:17,26.7090012854011,79.0669789043666,213 m,34 km/h,43.6577599058861
7929,5,607388,8269468,,P1.10,28.5976070295056,15.0375784690437,5.04348041420924,17.8684485313236,33.4528855559178,0,28,2012-02-28 00:00:00,607262,8269520,19:56:27,26.7090012854011,78.969435677943,216 m,35 km/h,136.30847369111
8440,5,607388,8269468,,P1.10,28.5976070295056,15.0375784690437,5.04348041420924,17.8684485313236,33.4528855559178,0,539,2012-03-18 00:00:00,607542,8269400,19:37:19,28.333673482235,77.7989169608597,198 m,37 km/h,168.344884092152
8441,5,607388,8269468,,P1.10,28.5976070295056,15.0375784690437,5.04348041420924,17.8684485313236,33.4528855559178,0,540,2012-03-18 00:00:00,607448,8269440,19:37:29,28.333673482235,78.1890898665542,197 m,34 km/h,66.2117814289874
8442,5,607388,8269468,,P1.10,28.5976070295056,15.0375784690437,5.04348041420924,17.8684485313236,33.4528855559178,0,541,2012-03-18 00:00:00,607361,8269477,19:37:39,28.2321314699329,78.8718924515194,200 m,36 km/h,28.4604989415154
8443,5,607388,8269468,,P1.10,28.5976070295056,15.0375784690437,5.04348041420924,17.8684485313236,33.4528855559178,0,542,2012-03-18 00:00:00,607270,8269516,19:37:49,28.2321314699329,78.969435677943,203 m,35 km/h,127.389167514353
8961,5,607388,8269468,,P1.10,28.5976070295056,15.0375784690437,5.04348041420924,17.8684485313236,33.4528855559178,0,1060,2012-03-19 00:00:00,607543,8269399,19:54:21,28.8413835437456,78.5792627722486,205 m,31 km/h,169.664374575218
8962,5,607388,8269468,,P1.10,28.5976070295056,15.0375784690437,5.04348041420924,17.8684485313236,33.4528855559178,0,1061,2012-03-19 00:00:00,607463,8269433,19:54:31,28.8413835437456,78.481719545825,205 m,33 km/h,82.7647267862342
8963,5,607388,8269468,,P1.10,28.5976070295056,15.0375784690437,5.04348041420924,17.8684485313236,33.4528855559178,0,1062,2012-03-19 00:00:00,607380,8269469,19:54:41,28.8413835437456,78.3841763194014,207 m,35 km/h,8.06225774829855
8964,5,607388,8269468,,P1.10,28.5976070295056,15.0375784690437,5.04348041420924,17.8684485313236,33.4528855559178,0,1063,2012-03-19 00:00:00,607290,8269508,19:54:51,28.8413835437456,78.2866330929778,210 m,35 km/h,105.848948979194
9510,6,607036,8269659,,P1.12,35.962620257615,15.8935819989133,11.7149295234442,14.5323936459232,21.7362642631125,0,29,2012-02-28 00:00:00,607174,8269558,19:56:37,26.7090012854011,78.969435677943,219 m,34 km/h,171.011695506477
9511,6,607036,8269659,,P1.12,35.962620257615,15.8935819989133,11.7149295234442,14.5323936459232,21.7362642631125,0,30,2012-02-28 00:00:00,607086,8269595,19:56:47,26.8105432977032,78.8718924515194,220 m,34 km/h,81.2157620169878
9512,6,607036,8269659,,P1.12,35.962620257615,15.8935819989133,11.7149295234442,14.5323936459232,21.7362642631125,0,31,2012-02-28 00:00:00,606998,8269633,19:56:57,26.8105432977032,78.6768059986722,217 m,34 km/h,46.0434577328854
9513,6,607036,8269659,,P1.12,35.962620257615,15.8935819989133,11.7149295234442,14.5323936459232,21.7362642631125,0,32,2012-02-28 00:00:00,606912,8269669,19:57:07,26.8105432977032,78.7743492250958,215 m,32 km/h,124.402572320672
10024,6,607036,8269659,,P1.12,35.962620257615,15.8935819989133,11.7149295234442,14.5323936459232,21.7362642631125,0,543,2012-03-18 00:00:00,607180,8269555,19:37:59,28.2321314699329,78.0915466401306,207 m,34 km/h,177.628826489396
10025,6,607036,8269659,,P1.12,35.962620257615,15.8935819989133,11.7149295234442,14.5323936459232,21.7362642631125,0,544,2012-03-18 00:00:00,607093,8269592,19:38:09,28.2321314699329,77.5062872815889,208 m,35 km/h,87.965902484997
10026,6,607036,8269659,,P1.12,35.962620257615,15.8935819989133,11.7149295234442,14.5323936459232,21.7362642631125,0,545,2012-03-18 00:00:00,607004,8269630,19:38:19,28.2321314699329,77.4087440551653,206 m,35 km/h,43.1856457633784
10027,6,607036,8269659,,P1.12,35.962620257615,15.8935819989133,11.7149295234442,14.5323936459232,21.7362642631125,0,546,2012-03-18 00:00:00,606916,8269668,19:38:29,28.2321314699329,77.994003413707,203 m,35 km/h,120.337026720789
10545,6,607036,8269659,,P1.12,35.962620257615,15.8935819989133,11.7149295234442,14.5323936459232,21.7362642631125,0,1064,2012-03-19 00:00:00,607201,8269546,19:55:01,28.8413835437456,78.2866330929778,214 m,36 km/h,199.984999437458
10546,6,607036,8269659,,P1.12,35.962620257615,15.8935819989133,11.7149295234442,14.5323936459232,21.7362642631125,0,1065,2012-03-19 00:00:00,607110,8269585,19:55:11,28.8413835437456,77.994003413707,215 m,32 km/h,104.651803615609
10547,6,607036,8269659,,P1.12,35.962620257615,15.8935819989133,11.7149295234442,14.5323936459232,21.7362642631125,0,1066,2012-03-19 00:00:00,607027,8269620,19:55:21,28.8413835437456,77.994003413707,214 m,31 km/h,40.024992192379
10548,6,607036,8269659,,P1.12,35.962620257615,15.8935819989133,11.7149295234442,14.5323936459232,21.7362642631125,0,1067,2012-03-19 00:00:00,606948,8269654,19:55:31,28.8413835437456,78.1890898665542,212 m,33 km/h,88.1419309976812
10549,6,607036,8269659,,P1.12,35.962620257615,15.8935819989133,11.7149295234442,14.5323936459232,21.7362642631125,0,1068,2012-03-19 00:00:00,606864,8269690,19:55:41,28.8413835437456,78.2866330929778,209 m,28 km/h,174.771279105006
11094,7,606665,8269777,,P2,30.06,18.35,11.7,12.47,27.4,0.02,33,2012-02-28 00:00:00,606830,8269705,19:57:17,26.7090012854011,78.969435677943,213 m,23 km/h,180.02499826413
11095,7,606665,8269777,,P2,30.06,18.35,11.7,12.47,27.4,0.02,34,2012-02-28 00:00:00,606770,8269730,19:57:27,26.8105432977032,79.1645221307902,211 m,1.5 km/h,115.039123779695
11096,7,606665,8269777,,P2,30.06,18.35,11.7,12.47,27.4,0.02,35,2012-02-28 00:00:00,606767,8269732,19:57:37,26.8105432977032,79.2620653572138,211 m,0 km/h,111.485425056372
11097,7,606665,8269777,,P2,30.06,18.35,11.7,12.47,27.4,0.02,36,2012-02-28 00:00:00,606767,8269732,19:57:47,26.8105432977032,79.2620653572138,211 m,0 km/h,111.485425056372
11098,7,606665,8269777,,P2,30.06,18.35,11.7,12.47,27.4,0.02,37,2012-02-28 00:00:00,606767,8269732,19:57:57,26.8105432977032,79.2620653572138,210 m,0 km/h,111.485425056372
11099,7,606665,8269777,,P2,30.06,18.35,11.7,12.47,27.4,0.02,38,2012-02-28 00:00:00,606767,8269732,19:58:07,26.7090012854011,79.3596085836374,210 m,0 km/h,111.485425056372
11100,7,606665,8269777,,P2,30.06,18.35,11.7,12.47,27.4,0.02,39,2012-02-28 00:00:00,606767,8269732,19:58:17,26.7090012854011,79.2620653572138,210 m,0 km/h,111.485425056372
11101,7,606665,8269777,,P2,30.06,18.35,11.7,12.47,27.4,0.02,40,2012-02-28 00:00:00,606767,8269732,19:58:27,26.7090012854011,79.5546950364846,210 m,6 km/h,111.485425056372
11102,7,606665,8269777,,P2,30.06,18.35,11.7,12.47,27.4,0.02,41,2012-02-28 00:00:00,606751,8269739,19:58:37,26.7090012854011,79.6522382629082,211 m,28 km/h,94.0212741883453
11103,7,606665,8269777,,P2,30.06,18.35,11.7,12.47,27.4,0.02,42,2012-02-28 00:00:00,606678,8269770,19:58:47,26.7090012854011,79.7497814893318,211 m,31 km/h,14.7648230602334
11104,7,606665,8269777,,P2,30.06,18.35,11.7,12.47,27.4,0.02,43,2012-02-28 00:00:00,606598,8269805,19:58:57,26.7090012854011,79.8473247157554,211 m,34 km/h,72.6154253585283
11608,7,606665,8269777,,P2,30.06,18.35,11.7,12.47,27.4,0.02,547,2012-03-18 00:00:00,606827,8269706,19:38:39,28.2321314699329,79.1645221307902,201 m,23 km/h,176.875662542929
11609,7,606665,8269777,,P2,30.06,18.35,11.7,12.47,27.4,0.02,548,2012-03-18 00:00:00,606767,8269732,19:38:49,28.1305894576307,79.9448679421791,199 m,1.0 km/h,111.485425056372
11610,7,606665,8269777,,P2,30.06,18.35,11.7,12.47,27.4,0.02,549,2012-03-18 00:00:00,606764,8269733,19:38:59,28.1305894576307,80.4325840742971,199 m,0.9 km/h,108.337435819757
11611,7,606665,8269777,,P2,30.06,18.35,11.7,12.47,27.4,0.02,550,2012-03-18 00:00:00,606765,8269735,19:39:09,28.1305894576307,80.3350408478735,198 m,0.6 km/h,108.46197490365
11612,7,606665,8269777,,P2,30.06,18.35,11.7,12.47,27.4,0.02,551,2012-03-18 00:00:00,606766,8269735,19:39:19,28.1305894576307,79.9448679421791,198 m,4 km/h,109.384642432107
11613,7,606665,8269777,,P2,30.06,18.35,11.7,12.47,27.4,0.02,552,2012-03-18 00:00:00,606758,8269731,19:39:29,28.0290474453286,79.9448679421791,199 m,2 km/h,103.754517973918
11614,7,606665,8269777,,P2,30.06,18.35,11.7,12.47,27.4,0.02,553,2012-03-18 00:00:00,606755,8269736,19:39:39,28.0290474453286,80.0424111686027,199 m,2 km/h,98.8989383158384
11615,7,606665,8269777,,P2,30.06,18.35,11.7,12.47,27.4,0.02,554,2012-03-18 00:00:00,606760,8269739,19:39:49,28.0290474453286,80.1399543950263,199 m,9 km/h,102.318131335556
11616,7,606665,8269777,,P2,30.06,18.35,11.7,12.47,27.4,0.02,555,2012-03-18 00:00:00,606736,8269745,19:39:59,27.9275054330265,80.7252137535679,199 m,29 km/h,77.8781098897501
