DIA,LONG,LAT,HORA,T(°C) ,Ur (%),ALT (m),V(km/h),Unnamed: 8,LONG,LAT,ALT (m),PONTOS,Unnamed: 4,COB. PAIS (%),COB. ARB.(%),SOLO EXP.(%),A. PAV.(%),A. EDF. (%),ÁGUA(%)
2011-09-28,601999,8271400,19:57:26,31.684559888204912,51.75487550575722,165 m,32 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,601927,8271452,19:57:36,31.684559888204912,51.657332279333616,164 m,31 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,601856,8271502,19:57:46,31.684559888204912,51.364702600062806,164 m,32 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,601784,8271553,19:57:56,31.684559888204912,51.16961614721559,165 m,33 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,601709,8271606,19:58:06,31.684559888204912,50.974529694368385,164 m,31 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,601639,8271655,19:58:16,31.684559888204912,50.87698646794478,164 m,32 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,601567,8271709,19:58:26,31.78610190050703,50.87698646794478,163 m,31 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,601497,8271760,19:58:36,31.78610190050703,50.87698646794478,164 m,32 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,601427,8271813,19:58:46,31.78610190050703,50.58435678867396,164 m,11 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,601402,8271831,19:58:56,31.78610190050703,50.48681356225036,163 m,14 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,601369,8271852,19:59:06,31.88764391280915,50.38927033582675,163 m,31 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,601299,8271899,19:59:16,31.88764391280915,50.68190001509757,165 m,32 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,601225,8271948,19:59:26,31.88764391280915,50.194183882979544,164 m,29 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,601158,8271993,19:59:36,31.98918592511127,49.99909743013234,163 m,32 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,601086,8272044,19:59:46,31.98918592511127,49.99909743013234,163 m,34 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,601008,8272100,19:59:56,32.09072793741339,49.60892452443791,162 m,33 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,600934,8272153,20:00:06,32.09072793741339,49.3162948451671,161 m,34 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,600857,8272209,20:00:16,32.19226994971551,49.02366516589629,160 m,36 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,600779,8272269,20:00:26,32.29381196201763,48.92612193947268,158 m,34 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,600705,8272327,20:00:36,32.29381196201763,49.70646775086151,158 m,26 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,600649,8272370,20:00:46,32.29381196201763,49.804010977285124,158 m,11 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,600625,8272389,20:00:56,32.39535397431975,48.92612193947268,158 m,0.7 km/h,P4,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,600623,8272390,20:01:06,32.39535397431975,48.731035486625466,158 m,0 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,600623,8272390,20:01:16,32.39535397431975,48.731035486625466,158 m,0 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,600623,8272390,20:01:26,32.496895986621865,48.63349226020186,158 m,0 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,600623,8272390,20:01:36,32.496895986621865,48.63349226020186,158 m,0 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,600623,8272390,20:01:46,32.496895986621865,48.53594903377826,158 m,0 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,600623,8272390,20:01:56,32.496895986621865,48.63349226020186,159 m,0 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,600623,8272390,20:02:06,32.496895986621865,48.53594903377826,158 m,0 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,600623,8272390,20:02:16,32.496895986621865,48.34086258093105,159 m,0 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,600623,8272390,20:02:26,32.496895986621865,48.53594903377826,159 m,0 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,600623,8272390,20:02:36,32.598437998923984,48.53594903377826,159 m,0 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,600623,8272390,20:02:46,32.598437998923984,48.34086258093105,159 m,13 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,600596,8272411,20:02:56,32.598437998923984,48.34086258093105,161 m,31 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,600527,8272464,20:03:06,32.598437998923984,47.95068967523663,166 m,32 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,600461,8272524,20:03:16,32.6999800112261,47.658059995965814,171 m,31 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,600396,8272582,20:03:26,32.6999800112261,47.658059995965814,173 m,33 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,600329,8272643,20:03:36,32.6999800112261,47.46297354311861,173 m,33 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,600261,8272704,20:03:46,32.6999800112261,47.267887090271394,175 m,35 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,600189,8272768,20:03:56,32.80152202352822,47.17034386384778,173 m,34 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,600118,8272832,20:04:06,32.80152202352822,46.975257411000584,166 m,17 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,600084,8272863,20:04:16,32.80152202352822,46.975257411000584,164 m,0.8 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
2011-09-28,600082,8272865,20:04:26,32.90306403583034,47.07280063742419,164 m,2 km/h,,596460,8274004,,P11.3,,9.524337018410616,11.256471040018907,0.3995244108676548,43.115773460058634,35.70389407064419,0.0
