DIA,LONG,LAT,HORA,T(°C) ,Ur (%),ALT (m),V(km/h),Unnamed: 8,Unnamed: 9,LONG,LAT,ALT (m),PONTOS,Unnamed: 4,COB. PAIS (%),COB. ARB.(%),SOLO EXP.(%),A. PAV.(%),A. EDF. (%),ÁGUA(%)
2016-05-11,609059,8268748, 23:57:4,26.4,72.7,195.0,0.65,P1 ,T1,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609060,8268748, 23:57:5,26.4,72.7,196.8,0.65,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609060,8268748, 23:57:6,26.4,72.7,197.5,0.65,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609060,8268750, 23:57:7,26.4,73.5,198.3,0.65,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609060,8268750, 23:57:8,26.4,73.5,199.0,0.65,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268750, 23:57:9,26.4,73.5,199.0,0.72,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268751, 23:57:10,26.4,73.5,201.0,0.72,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268751, 23:57:11,26.4,73.5,201.5,0.72,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268752, 23:57:12,26.4,73.5,202.6,0.72,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268752, 23:57:13,26.4,73.4,202.6,0.72,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268752, 23:57:14,26.4,73.4,202.6,0.46,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268752, 23:57:15,26.4,73.4,204.0,0.46,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268753, 23:57:16,26.4,73.4,204.6,0.46,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268753, 23:57:17,26.4,73.4,206.0,0.46,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268754, 23:57:18,26.4,73.4,207.4,0.46,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268754, 23:57:19,26.4,73.3,207.4,0.63,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268754, 23:57:20,26.4,73.3,208.6,0.63,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268754, 23:57:21,26.4,73.3,209.3,0.63,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609062,8268755, 23:57:22,26.4,73.2,210.9,0.63,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609062,8268755, 23:57:23,26.4,73.2,212.4,0.63,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609062,8268756, 23:57:24,26.4,73.2,212.4,0.63,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609062,8268756, 23:57:25,26.4,73.2,213.8,0.63,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609062,8268756, 23:57:26,26.4,73.2,214.9,0.63,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609062,8268757, 23:57:27,26.4,73.2,215.4,0.63,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609062,8268757, 23:57:28,26.4,73.1,215.4,0.63,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609062,8268757, 23:57:29,26.4,73.1,215.4,1.04,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609062,8268756, 23:57:30,26.4,73.1,216.0,1.04,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609063,8268756, 23:57:31,26.4,73.2,216.1,1.04,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609063,8268756, 23:57:32,26.4,73.2,215.6,1.04,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609062,8268756, 23:57:33,26.4,73.2,215.2,1.04,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609062,8268756, 23:57:34,26.4,73.0,215.2,0.5,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609062,8268756, 23:57:35,26.4,73.0,213.8,0.5,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609062,8268756, 23:57:36,26.4,73.0,213.6,0.5,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268755, 23:57:37,26.4,73.1,212.1,0.5,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268756, 23:57:38,26.4,73.1,212.2,0.5,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268756, 23:57:39,26.4,73.1,212.7,0.5,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268756, 23:57:40,26.4,73.0,212.1,0.5,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268756, 23:57:41,26.4,73.0,212.9,0.5,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609062,8268756, 23:57:42,26.4,73.0,212.8,0.5,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609062,8268755, 23:57:43,26.4,73.0,212.7,0.5,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609062,8268755, 23:57:44,26.4,73.0,212.7,0.26,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609062,8268755, 23:57:45,26.4,73.0,211.6,0.26,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609062,8268755, 23:57:46,26.4,73.1,211.1,0.26,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609062,8268755, 23:57:47,26.4,73.1,210.3,0.26,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609062,8268754, 23:57:48,26.4,73.1,210.0,0.26,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609062,8268754, 23:57:49,26.4,73.0,210.0,0.67,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609062,8268754, 23:57:50,26.4,73.0,209.8,0.67,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609062,8268755, 23:57:51,26.4,73.0,210.8,0.67,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609062,8268755, 23:57:52,26.4,73.0,211.2,0.67,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609062,8268755, 23:57:53,26.4,73.0,211.9,0.67,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609062,8268755, 23:57:54,26.4,73.0,211.9,0.39,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609062,8268755, 23:57:55,26.4,73.0,212.4,0.39,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609062,8268755, 23:57:56,26.4,73.0,212.3,0.39,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609062,8268755, 23:57:57,26.4,73.0,212.9,0.39,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609062,8268756, 23:57:58,26.4,73.0,213.5,0.39,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609062,8268756, 23:57:59,26.4,73.0,213.5,0.74,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609062,8268755, 23:58:0,26.4,73.0,212.7,0.74,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268755, 23:58:1,26.4,73.1,211.2,0.74,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268755, 23:58:2,26.4,73.1,209.8,0.74,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268754, 23:58:3,26.4,73.1,209.0,0.74,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268754, 23:58:4,26.4,73.0,209.0,0.11,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268754, 23:58:5,26.4,73.0,207.7,0.11,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268753, 23:58:6,26.4,73.0,207.0,0.11,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268753, 23:58:7,26.4,73.0,206.3,0.11,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268753, 23:58:8,26.4,73.0,206.3,0.11,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268753, 23:58:9,26.4,73.0,206.3,0.37,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268753, 23:58:10,26.4,73.0,204.0,0.37,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268753, 23:58:11,26.4,73.0,203.6,0.37,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268752, 23:58:12,26.4,73.0,203.1,0.37,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268752, 23:58:13,26.4,73.1,202.3,0.37,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609060,8268752, 23:58:14,26.4,73.1,202.3,0.59,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609060,8268751, 23:58:15,26.4,73.1,200.2,0.59,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609060,8268751, 23:58:16,26.4,73.2,198.9,0.59,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609060,8268751, 23:58:17,26.4,73.2,197.6,0.59,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609060,8268750, 23:58:18,26.4,73.2,196.3,0.59,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609060,8268750, 23:58:19,26.4,73.1,196.3,0.72,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609060,8268750, 23:58:20,26.4,73.1,195.0,0.72,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609060,8268748, 23:58:21,26.4,73.1,194.5,0.72,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609060,8268748, 23:58:22,26.4,73.1,193.9,0.72,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609060,8268748, 23:58:23,26.4,73.1,192.7,0.72,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609060,8268748, 23:58:24,26.4,73.1,192.7,0.31,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609060,8268747, 23:58:25,26.4,73.1,191.9,0.31,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609060,8268747, 23:58:26,26.4,73.1,191.7,0.31,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609060,8268747, 23:58:27,26.4,73.1,191.1,0.31,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609060,8268747, 23:58:28,26.4,73.2,190.4,0.31,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609059,8268747, 23:58:29,26.4,73.2,190.4,0.43,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609059,8268747, 23:58:30,26.4,73.2,189.4,0.43,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609059,8268747, 23:58:31,26.4,73.2,188.6,0.43,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609058,8268747, 23:58:32,26.4,73.2,188.3,0.43,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609058,8268747, 23:58:33,26.4,73.2,188.1,0.43,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609058,8268747, 23:58:34,26.4,73.2,188.1,0.24,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609058,8268747, 23:58:35,26.4,73.2,188.3,0.24,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609059,8268747, 23:58:36,26.4,73.2,188.6,0.24,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609059,8268746, 23:58:37,26.4,73.3,188.9,0.24,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609059,8268746, 23:58:38,26.4,73.3,188.7,0.24,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609059,8268746, 23:58:39,26.4,73.3,188.7,0.17,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609059,8268746, 23:58:40,26.4,73.2,188.6,0.17,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609059,8268746, 23:58:41,26.4,73.2,188.4,0.17,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609059,8268746, 23:58:42,26.4,73.2,188.2,0.17,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609059,8268746, 23:58:43,26.4,73.2,187.7,0.17,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609059,8268746, 23:58:44,26.4,73.2,187.7,0.46,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609060,8268746, 23:58:45,26.4,73.2,187.9,0.46,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609060,8268746, 23:58:46,26.3,73.2,188.1,0.46,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609060,8268746, 23:58:47,26.3,73.2,187.9,0.46,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268745, 23:58:48,26.3,73.2,187.8,0.46,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268745, 23:58:49,26.4,73.0,187.8,0.13,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268745, 23:58:50,26.4,73.0,187.5,0.13,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268745, 23:58:51,26.4,73.0,187.3,0.13,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268745, 23:58:52,26.3,73.0,187.3,0.13,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268745, 23:58:53,26.3,73.0,187.2,0.13,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268745, 23:58:54,26.3,73.0,187.2,0.11,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268745, 23:58:55,26.4,72.9,187.5,0.11,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268746, 23:58:56,26.4,72.9,187.9,0.11,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268746, 23:58:57,26.4,72.9,188.2,0.11,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609060,8268747, 23:59:4,26.3,72.5,190.7,1.24,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609060,8268747, 23:59:5,26.3,72.5,190.2,1.24,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609059,8268748, 23:59:6,26.3,72.5,189.9,1.24,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609059,8268747, 23:59:7,26.3,73.1,189.3,1.24,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609059,8268748, 23:59:8,26.3,73.1,190.4,1.24,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609060,8268748, 23:59:9,26.3,73.1,190.4,0.41,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609060,8268748, 23:59:10,26.4,73.1,192.9,0.41,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609060,8268750, 23:59:11,26.4,73.1,193.9,0.41,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268750, 23:59:12,26.4,73.1,195.5,0.41,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268751, 23:59:13,26.3,73.1,196.8,0.41,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268751, 23:59:14,26.3,73.1,196.8,1.19,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268751, 23:59:15,26.3,73.1,198.3,1.19,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268751, 23:59:16,26.3,73.2,198.1,1.19,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268751, 23:59:17,26.3,73.2,197.9,1.19,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268751, 23:59:18,26.3,73.2,199.4,1.19,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609061,8268752, 23:59:19,26.3,73.2,199.4,1.81,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609060,8268752, 23:59:20,26.3,73.2,202.2,1.81,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609059,8268753, 23:59:21,26.3,73.2,202.1,1.81,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609058,8268753, 23:59:22,26.3,73.2,202.3,1.81,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609056,8268753, 23:59:23,26.3,73.2,201.9,1.81,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609055,8268754, 23:59:24,26.3,73.2,201.9,5.63,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609053,8268754, 23:59:25,26.3,73.1,201.1,5.63,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609051,8268754, 23:59:26,26.3,73.1,200.4,5.63,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609048,8268755, 23:59:27,26.3,73.1,200.5,5.63,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609013,8268766, 23:59:34,26.3,72.5,198.3,25.13,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609006,8268770, 23:59:35,26.3,72.5,198.2,25.13,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,609000,8268773, 23:59:36,26.3,72.5,198.4,25.13,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,608992,8268775, 23:59:37,26.3,73.2,198.9,25.13,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,608985,8268779, 23:59:38,26.3,73.2,199.0,25.13,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,608977,8268781, 23:59:39,26.3,73.2,199.0,27.32,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,608970,8268784, 23:59:40,26.3,73.2,199.1,27.32,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,608962,8268788, 23:59:41,26.3,73.2,199.1,27.32,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,608955,8268791, 23:59:42,26.3,73.2,199.8,27.32,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,608947,8268795, 23:59:43,26.3,73.5,200.6,27.32,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,608940,8268799, 23:59:44,26.3,73.5,200.6,29.59,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,608932,8268802, 23:59:45,26.3,73.5,200.6,29.59,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,608924,8268807, 23:59:46,26.3,73.7,200.8,29.59,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,608916,8268810, 23:59:47,26.3,73.7,200.1,29.59,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,608908,8268813, 23:59:48,26.3,73.7,199.4,29.59,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,608899,8268817, 23:59:49,26.3,73.6,199.4,31.22,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,608891,8268820, 23:59:50,26.3,73.6,199.4,31.22,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,608883,8268823, 23:59:51,26.3,73.6,198.9,31.22,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,608875,8268828, 23:59:52,26.3,73.6,199.5,31.22,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,608866,8268831, 23:59:53,26.3,73.6,199.3,31.22,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,608859,8268835, 23:59:54,26.3,73.6,199.3,31.95,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,608850,8268838, 23:59:55,26.3,73.6,198.5,31.95,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,608843,8268842, 23:59:56,26.3,73.6,198.4,31.95,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,608834,8268846, 23:59:57,26.3,73.6,198.2,31.95,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,608826,8268849, 23:59:58,26.4,73.6,197.9,31.95,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,608819,8268852, 23:59:59,26.4,73.6,197.9,29.76,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,608811,8268856, 0:0:0,26.4,73.6,197.3,29.76,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,608803,8268859, 0:0:1,26.3,73.6,196.8,29.76,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,608795,8268861, 0:0:2,26.3,73.6,196.7,29.76,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,608788,8268865, 0:0:3,26.3,73.6,196.6,29.76,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,608780,8268868, 0:0:4,26.3,73.5,196.6,28.54,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,608773,8268870, 0:0:5,26.3,73.5,194.9,28.54,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,608767,8268874, 0:0:6,26.3,73.5,194.3,28.54,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,608759,8268877, 0:0:7,26.3,73.4,194.5,28.54,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,608752,8268880, 0:0:8,26.3,73.4,194.6,28.54,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,608744,8268884, 0:0:9,26.3,73.4,194.6,27.0,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,608738,8268886, 0:0:10,26.3,73.6,194.7,27.0,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,608731,8268888, 0:0:11,26.3,73.6,194.6,27.0,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,608725,8268892, 0:0:12,26.3,73.6,194.7,27.0,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,608615,8268936, 0:0:25,26.4,73.2,188.4,36.5,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,608606,8268941, 0:0:26,26.4,73.2,188.0,36.5,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,608596,8268945, 0:0:27,26.4,73.2,188.5,36.5,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,608587,8268949, 0:0:28,26.4,73.1,188.4,36.5,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,608577,8268953, 0:0:29,26.4,73.1,188.4,35.84,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,608569,8268957, 0:0:30,26.4,73.1,188.0,35.84,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
2016-05-11,608559,8268961, 0:0:31,26.4,73.0,188.1,35.84,,,609076,8268752,,P1,,21.74,6.34,10.23,35.2,26.5,0.0
